activator,blocker,gate,n_patients,tumor_q10,tumor_median,tumor_mean,benign_prostate_median,benign_prostate_worst,worst_healthy_all,worst_healthy_all_tissue,worst_healthy_all_celltype,worst_healthy_xprostate,worst_xp_tissue,worst_xp_celltype,malignant_vs_benign,selectivity_xprostate
FOLR1,CD46,NOT,18,0.0,0.0,0.0,0.00830015,0.06896552,0.22844829,respiratory system,tracheal goblet cell,0.22844829,respiratory system,tracheal goblet cell,-0.00830015,-0.22844829
CDH16,MME,NOT,18,0.0,0.0,0.00020231114,0.0,0.0051020407,0.23184289,tongue,stratified squamous epithelial cell,0.23184289,tongue,stratified squamous epithelial cell,0.0,-0.23184289
HPN,SLC34A1,NOT,18,0.5482803344726562,0.7084849,0.69016385,0.115984246,0.3911111,0.94051796,liver,hepatocyte,0.94051796,liver,hepatocyte,0.5925006,-0.23203307
CDH16,ADAM9,NOT,18,0.0,0.0,0.00013071895,0.0,0.0051020407,0.23216212,kidney,kidney epithelial cell,0.23216212,kidney,kidney epithelial cell,0.0,-0.23216212
CDH16,HPN,NOT,18,0.0,0.0,0.00013071895,0.0,0.0033726813,0.23395278,tongue,stratified squamous epithelial cell,0.23395278,tongue,stratified squamous epithelial cell,0.0,-0.23395278
STEAP4,FOLR1,NOT,18,0.6360665619373321,0.7647426,0.77786887,0.25065494,0.6533333,1.0,small intestine,pericyte,1.0,small intestine,pericyte,0.5140877,-0.23525739
GRPR,STEAP1,NOT,18,0.0,0.0,0.00044727512,0.0,0.0044444446,0.23531559,pancreas,pancreatic acinar cell,0.23531559,pancreas,pancreatic acinar cell,0.0,-0.23531559
STEAP4,DLL3,NOT,18,0.6219251334667206,0.75882065,0.7509486,0.27476728,0.61777776,1.0,small intestine,pericyte,1.0,small intestine,pericyte,0.48405337,-0.24117935
CD276,DLL3,NOT,18,0.18801546841859818,0.3009886,0.30569735,0.115611285,0.197318,0.5445545,uterus,myofibroblast cell,0.5445545,uterus,myofibroblast cell,0.18537733,-0.24356586
HPN,CD70,NOT,18,0.5482803344726562,0.7084849,0.6889163,0.115984246,0.3911111,0.9534664,liver,hepatocyte,0.9534664,liver,hepatocyte,0.5925006,-0.24498153
GRPR,FOLR1,NOT,18,0.0,0.0,0.017360644,0.0,0.008888889,0.24534842,pancreas,pancreatic acinar cell,0.24534842,pancreas,pancreatic acinar cell,0.0,-0.24534842
NECTIN4,ERBB2,NOT,18,0.0582906011492014,0.10066927,0.097459525,0.070838846,0.111771256,0.34607118,eye,corneal epithelial cell,0.34607118,eye,corneal epithelial cell,0.029830426,-0.24540192
FOLR1,CDH1,NOT,18,0.0,0.0,0.0003408316,0.012541991,0.10344828,0.24568966,respiratory system,tracheal goblet cell,0.24568966,respiratory system,tracheal goblet cell,-0.012541991,-0.24568966
HPN,CEACAM5,NOT,18,0.5482803344726562,0.7084849,0.6880164,0.115984246,0.3911111,0.9557594,liver,hepatocyte,0.9557594,liver,hepatocyte,0.5925006,-0.24727452
FOLH1,PSCA,NOT,18,0.26363636553287506,0.5248171,0.5475551,0.07895176,0.6711111,0.77243423,small intestine,enterocyte of epithelium proper of duodenum,0.77243423,small intestine,enterocyte of epithelium proper of duodenum,0.44586533,-0.24761713
CD276,CEACAM5,NOT,18,0.1910674437880516,0.30639988,0.31585938,0.115514494,0.20114942,0.55445546,uterus,myofibroblast cell,0.55445546,uterus,myofibroblast cell,0.1908854,-0.24805558
HPN,CDH16,NOT,18,0.5482803344726562,0.7084849,0.69009227,0.115984246,0.3911111,0.95670354,liver,hepatocyte,0.95670354,liver,hepatocyte,0.5925006,-0.24821866
HPN,MSLN,NOT,18,0.5433391749858856,0.7084849,0.6873778,0.11558837,0.3911111,0.9568384,liver,hepatocyte,0.9568384,liver,hepatocyte,0.5928965,-0.24835354
HPN,FOLR1,NOT,18,0.5482803344726562,0.7084849,0.68980056,0.10120949,0.3911111,0.9568384,liver,hepatocyte,0.9568384,liver,hepatocyte,0.60727537,-0.24835354
GRPR,STEAP4,NOT,18,0.0,0.0,0.001882716,0.0,0.0034246575,0.2510033,pancreas,pancreatic acinar cell,0.2510033,pancreas,pancreatic acinar cell,0.0,-0.2510033
FOLR1,TACSTD2,NOT,18,0.0,0.0,0.0,0.003467774,0.034482762,0.25373134,eye,retinal pigment epithelial cell,0.25373134,eye,retinal pigment epithelial cell,-0.003467774,-0.25373134
CD276,MUC1,NOT,18,0.14471850246191026,0.26007956,0.25904074,0.075160265,0.17491749,0.514377,skin of body,fibroblast,0.514377,skin of body,fibroblast,0.1849193,-0.25429744
PSCA,ADAM9,NOT,18,0.014041030406951904,0.02980769,0.056017585,0.08022533,0.21322314,0.28419733,stomach,epithelial cell,0.28419733,stomach,epithelial cell,-0.050417643,-0.25438964
HPN,MME,NOT,18,0.24871796369552612,0.39594597,0.46627882,0.061024483,0.38666666,0.6517694,pancreas,pancreatic acinar cell,0.6517694,pancreas,pancreatic acinar cell,0.33492148,-0.25582343
GRPR,MUC1,NOT,18,0.0,0.0,0.015885755,0.0,0.008888889,0.25641027,eye,adipocyte,0.25641027,eye,adipocyte,0.0,-0.25641027
GRPR,CDH16,NOT,18,0.0,0.0,0.017360644,0.0,0.008888889,0.25793508,pancreas,pancreatic acinar cell,0.25793508,pancreas,pancreatic acinar cell,0.0,-0.25793508
TMEFF2,MME,NOT,18,0.04255599267780781,0.15873015,0.2355112,0.006136448,0.60444444,0.41666666,heart,mesothelial cell,0.41666666,heart,mesothelial cell,0.1525937,-0.2579365
CD276,MSLN,NOT,18,0.1920289844274521,0.30639988,0.3176085,0.10619747,0.1954023,0.56435645,uterus,myofibroblast cell,0.56435645,uterus,myofibroblast cell,0.2002024,-0.25795656
CD276,FOLR1,NOT,18,0.1920289844274521,0.30639988,0.31756207,0.10420185,0.18481848,0.56435645,uterus,myofibroblast cell,0.56435645,uterus,myofibroblast cell,0.20219803,-0.25795656
CD276,CD70,NOT,18,0.1920289844274521,0.30639988,0.31856695,0.11913961,0.20114942,0.56435645,uterus,myofibroblast cell,0.56435645,uterus,myofibroblast cell,0.18726027,-0.25795656
CD276,GRPR,NOT,18,0.1920289844274521,0.30639988,0.30970356,0.11913961,0.20114942,0.56435645,uterus,myofibroblast cell,0.56435645,uterus,myofibroblast cell,0.18726027,-0.25795656
CD276,CDH16,NOT,18,0.1920289844274521,0.30639988,0.31849536,0.11913961,0.20114942,0.56435645,uterus,myofibroblast cell,0.56435645,uterus,myofibroblast cell,0.18726027,-0.25795656
CD276,SLC34A1,NOT,18,0.1920289844274521,0.30639988,0.3186732,0.11913961,0.20114942,0.56435645,uterus,myofibroblast cell,0.56435645,uterus,myofibroblast cell,0.18726027,-0.25795656
GRPR,SLC45A3,NOT,18,0.0,0.0,0.001653146,0.0,0.0044444446,0.2581175,pancreas,pancreatic acinar cell,0.2581175,pancreas,pancreatic acinar cell,0.0,-0.2581175
GRPR,MME,NOT,18,0.0,0.0,0.010010678,0.0,0.008888889,0.2584823,pancreas,pancreatic acinar cell,0.2584823,pancreas,pancreatic acinar cell,0.0,-0.2584823
GRPR,TMEFF2,NOT,18,0.0,0.0,0.004339364,0.0,0.0042643924,0.2584823,pancreas,pancreatic acinar cell,0.2584823,pancreas,pancreatic acinar cell,0.0,-0.2584823
GRPR,PSCA,NOT,18,0.0,0.0,0.010133818,0.0,0.008888889,0.25884715,pancreas,pancreatic acinar cell,0.25884715,pancreas,pancreatic acinar cell,0.0,-0.25884715
STEAP1,STEAP2,NOT,18,0.007641303539276124,0.015628815,0.01826491,0.12242543,0.21561337,0.27456647,ovary,theca cell,0.27456647,ovary,theca cell,-0.106796615,-0.25893766
GRPR,CD70,NOT,18,0.0,0.0,0.016609894,0.0,0.008888889,0.259212,pancreas,pancreatic acinar cell,0.259212,pancreas,pancreatic acinar cell,0.0,-0.259212
GRPR,KLK3,NOT,18,0.0,0.0,0.0,0.0,0.00055570994,0.2595768,pancreas,pancreatic acinar cell,0.2595768,pancreas,pancreatic acinar cell,0.0,-0.2595768
GRPR,CEACAM5,NOT,18,0.0,0.0,0.017360644,0.0,0.008888889,0.2595768,pancreas,pancreatic acinar cell,0.2595768,pancreas,pancreatic acinar cell,0.0,-0.2595768
GRPR,FOLH1,NOT,18,0.0,0.0,0.0025204176,0.0,0.0034246575,0.25975922,pancreas,pancreatic acinar cell,0.25975922,pancreas,pancreatic acinar cell,0.0,-0.25975922
GRPR,DLL3,NOT,18,0.0,0.0,0.016590042,0.0,0.008888889,0.25975922,pancreas,pancreatic acinar cell,0.25975922,pancreas,pancreatic acinar cell,0.0,-0.25975922
GRPR,KLK2,NOT,18,0.0,0.0,0.0,0.0,0.0034246575,0.25994164,pancreas,pancreatic acinar cell,0.25994164,pancreas,pancreatic acinar cell,0.0,-0.25994164
GRPR,MSLN,NOT,18,0.0,0.0,0.017360644,0.0,0.008888889,0.25994164,pancreas,pancreatic acinar cell,0.25994164,pancreas,pancreatic acinar cell,0.0,-0.25994164
GRPR,SLC34A1,NOT,18,0.0,0.0,0.017360644,0.0,0.008888889,0.25994164,pancreas,pancreatic acinar cell,0.25994164,pancreas,pancreatic acinar cell,0.0,-0.25994164
TACSTD2,PSCA,NOT,18,0.3464444428682327,0.72670805,0.6677281,0.589676,0.7102138,0.987013,exocrine gland,progenitor cell of mammary luminal epithelium,0.987013,exocrine gland,progenitor cell of mammary luminal epithelium,0.13703203,-0.26030493
SLC45A3,CD46,NOT,18,0.0,0.032120943,0.04513564,0.023387812,0.12888888,0.29268295,blood,basophil,0.29268295,blood,basophil,0.008733131,-0.260562
HPN,CD46,NOT,18,0.0,0.027930409,0.035011806,0.016371328,0.111111104,0.29014874,kidney,kidney epithelial cell,0.29014874,kidney,kidney epithelial cell,0.01155908,-0.26221833
CDH1,MUC1,NOT,18,0.509768059849739,0.64999133,0.64380974,0.30241767,0.5940594,0.91276824,small intestine,enterocyte of epithelium proper of ileum,0.91276824,small intestine,enterocyte of epithelium proper of ileum,0.34757367,-0.2627769
CD276,ADAM9,NOT,18,0.040499597787857056,0.066168934,0.0778403,0.059484765,0.10408923,0.3307938,skin of body,fibroblast,0.3307938,skin of body,fibroblast,0.006684169,-0.26462486
HPN,GRPR,NOT,18,0.5449862003326416,0.68848485,0.6738063,0.115984246,0.3822222,0.955085,liver,hepatocyte,0.955085,liver,hepatocyte,0.5725006,-0.26660013
CDH16,SLC34A1,NOT,18,0.0,0.0,0.00030853593,0.0,0.03448276,0.26988578,kidney,kidney epithelial cell,0.26988578,kidney,kidney epithelial cell,0.0,-0.26988578
CD46,CD276,NOT,18,0.5120519429445267,0.6131047,0.62496823,0.5370841,0.7,0.8861004,blood,intermediate monocyte,0.8861004,blood,intermediate monocyte,0.0760206,-0.2729957
CDH16,FOLR1,NOT,18,0.0,0.0,0.00030853593,0.0,0.0051020407,0.275706,kidney,kidney epithelial cell,0.275706,kidney,kidney epithelial cell,0.0,-0.275706
TMPRSS2,EPCAM,NOT,18,0.009459453821182254,0.03239289,0.06688258,0.09561974,0.24888891,0.3082007,liver,hepatocyte,0.3082007,liver,hepatocyte,-0.06322685,-0.2758078
HPN,DLL3,NOT,18,0.5474122822284698,0.6798787,0.66112363,0.11309963,0.36444443,0.956164,liver,hepatocyte,0.956164,liver,hepatocyte,0.5667791,-0.2762853
ERBB2,CD276,NOT,18,0.16420888900756836,0.31309068,0.30676886,0.3001539,0.49422634,0.5946604,tongue,stratified squamous epithelial cell,0.5946604,tongue,stratified squamous epithelial cell,0.012936771,-0.28156972
NECTIN4,ADAM9,NOT,18,0.033586441352963445,0.059149187,0.06886322,0.07569642,0.14318706,0.3441532,tongue,stratified squamous epithelial cell,0.3441532,tongue,stratified squamous epithelial cell,-0.016547237,-0.28500402
STEAP2,STEAP4,NOT,18,0.057767629623413086,0.22801098,0.19620533,0.22874002,0.3561644,0.514335,bladder organ,bladder urothelial cell,0.514335,bladder organ,bladder urothelial cell,-0.0007290393,-0.286324
TMPRSS2,ERBB2,NOT,18,0.23266664743423462,0.48606017,0.4607843,0.21069902,0.5777778,0.7727273,colon,paneth cell of colon,0.7727273,colon,paneth cell of colon,0.27536115,-0.28666714
CD276,MME,NOT,18,0.08687798902392388,0.1952381,0.20229323,0.07014401,0.11889862,0.48301888,sensory system,macrophage,0.48301888,sensory system,macrophage,0.12509409,-0.28778076
ADAM9,SLC34A1,NOT,18,0.5770299375057221,0.64,0.66279334,0.32381195,0.4827586,0.9285714,pancreas,intermediate monocyte,0.9285714,pancreas,intermediate monocyte,0.31618804,-0.28857142
ADAM9,CDH16,NOT,18,0.5770299375057221,0.64,0.66272175,0.31020033,0.4827586,0.9285714,pancreas,intermediate monocyte,0.9285714,pancreas,intermediate monocyte,0.32979965,-0.28857142
ADAM9,FOLR1,NOT,18,0.5707497119903565,0.64,0.6614128,0.28950518,0.4386973,0.9285714,pancreas,intermediate monocyte,0.9285714,pancreas,intermediate monocyte,0.3504948,-0.28857142
FOLH1,ADAM9,NOT,18,0.13243242502212524,0.20750988,0.22231606,0.04535497,0.36444446,0.4962963,small intestine,enterocyte of epithelium proper of jejunum,0.4962963,small intestine,enterocyte of epithelium proper of jejunum,0.16215491,-0.2887864
ADAM9,CD70,NOT,18,0.5747050523757935,0.6394445,0.6610764,0.32381195,0.4808429,0.9285714,pancreas,intermediate monocyte,0.9285714,pancreas,intermediate monocyte,0.31563252,-0.28912693
MUC1,CDH1,NOT,18,0.0,0.020552471,0.02517796,0.05401015,0.22486033,0.31034485,respiratory system,tracheal goblet cell,0.31034485,respiratory system,tracheal goblet cell,-0.033457678,-0.28979236
ADAM9,CEACAM5,NOT,18,0.5661161124706269,0.63764703,0.6607253,0.31384957,0.4827586,0.9285714,pancreas,intermediate monocyte,0.9285714,pancreas,intermediate monocyte,0.32379746,-0.29092437
CEACAM5,EPCAM,NOT,18,0.0,0.0,0.0,0.0,0.006928403,0.29141104,respiratory system,serous cell of epithelium of trachea,0.29141104,respiratory system,serous cell of epithelium of trachea,0.0,-0.29141104
ADAM9,MSLN,NOT,18,0.5760684013366699,0.6352941,0.66071755,0.27821797,0.47509578,0.9285714,pancreas,intermediate monocyte,0.9285714,pancreas,intermediate monocyte,0.3570761,-0.29327732
CDH16,STEAP1,NOT,18,0.0,0.0,0.00013071895,0.0,0.0017094017,0.29446003,kidney,kidney epithelial cell,0.29446003,kidney,kidney epithelial cell,0.0,-0.29446003
ERBB2,PSCA,NOT,18,0.1565656527876854,0.320727,0.35159922,0.25747865,0.43678164,0.6181551,pancreas,pancreatic ductal cell,0.6181551,pancreas,pancreatic ductal cell,0.06324834,-0.29742813
ADAM9,DLL3,NOT,18,0.5490087270736694,0.63007474,0.63865316,0.32311362,0.47701147,0.9285714,pancreas,intermediate monocyte,0.9285714,pancreas,intermediate monocyte,0.30696112,-0.29849666
FOLR1,MUC1,NOT,18,0.0,0.0,0.0015805435,0.025526797,0.10344828,0.29850745,eye,retinal pigment epithelial cell,0.29850745,eye,retinal pigment epithelial cell,-0.025526797,-0.29850745
FOLR1,EPCAM,NOT,18,0.0,0.0,0.0003408316,0.010019255,0.10344828,0.29850745,eye,retinal pigment epithelial cell,0.29850745,eye,retinal pigment epithelial cell,-0.010019255,-0.29850745
TMPRSS2,TMEFF2,NOT,18,0.1409721910953522,0.61319697,0.54590225,0.39545047,0.6371681,0.9132948,large intestine,paneth cell of colon,0.9132948,large intestine,paneth cell of colon,0.2177465,-0.30009782
CDH16,ERBB2,NOT,18,0.0,0.0,0.00023694373,0.0,0.0051020407,0.30092692,kidney,kidney epithelial cell,0.30092692,kidney,kidney epithelial cell,0.0,-0.30092692
TMEFF2,ERBB2,NOT,18,0.04255599267780781,0.11324784,0.19556968,0.011118568,0.5777778,0.41481483,endocrine gland,neuro-medullary thymic epithelial cell,0.41481483,endocrine gland,neuro-medullary thymic epithelial cell,0.10212927,-0.301567
ERBB2,NECTIN4,NOT,18,0.22388881146907808,0.30368906,0.29921362,0.24301744,0.38053095,0.60574275,heart,regular atrial cardiac myocyte,0.60574275,heart,regular atrial cardiac myocyte,0.060671628,-0.3020537
FOLH1,CD276,NOT,18,0.31923809349536897,0.52262974,0.48226732,0.080519676,0.61333334,0.8249722,small intestine,enterocyte of epithelium proper of duodenum,0.8249722,small intestine,enterocyte of epithelium proper of duodenum,0.44211006,-0.30234247
HPN,MUC1,NOT,18,0.37083164751529696,0.64903843,0.59758973,0.08596645,0.37777779,0.95171297,liver,hepatocyte,0.95171297,liver,hepatocyte,0.56307197,-0.30267453
CDH16,CDH1,NOT,18,0.0,0.0,0.0,0.0,0.0051020407,0.30437595,kidney,kidney epithelial cell,0.30437595,kidney,kidney epithelial cell,0.0,-0.30437595
ADAM9,GRPR,NOT,18,0.5696225166320801,0.6226132,0.65066403,0.32381195,0.4827586,0.9285714,pancreas,intermediate monocyte,0.9285714,pancreas,intermediate monocyte,0.29880124,-0.3059582
SLC45A3,ADAM9,NOT,18,0.17537540197372437,0.27829787,0.2770693,0.0820809,0.27555555,0.5853659,blood,basophil,0.5853659,blood,basophil,0.19621697,-0.30706802
EPCAM,PSCA,NOT,18,0.39688887894153596,0.69265366,0.6794867,0.43077737,0.6431227,1.0,colon,paneth cell of colon,1.0,colon,paneth cell of colon,0.26187629,-0.30734634
TMPRSS2,ADAM9,NOT,18,0.17387385964393617,0.33231083,0.3037121,0.24252874,0.34222224,0.6407741,colon,enterocyte of epithelium of large intestine,0.6407741,colon,enterocyte of epithelium of large intestine,0.08978209,-0.30846325
CD46,MME,NOT,18,0.39568601846694945,0.6289926,0.62528527,0.4367562,0.6220275,0.9375,pancreas,pancreatic A cell,0.9375,pancreas,pancreatic A cell,0.19223642,-0.30850738
CD46,NECTIN4,NOT,18,0.4367868065834045,0.64978725,0.6344836,0.47688946,0.6173184,0.96,lung,pulmonary ionocyte,0.96,lung,pulmonary ionocyte,0.17289779,-0.31021273
CDH16,STEAP2,NOT,18,0.0,0.0,0.00013071895,0.0,0.0033726813,0.31138176,kidney,kidney epithelial cell,0.31138176,kidney,kidney epithelial cell,0.0,-0.31138176
TACSTD2,CDH1,NOT,18,0.0934889554977417,0.16630593,0.17919764,0.35986403,0.47206706,0.47938147,tongue,T cell,0.47938147,tongue,T cell,-0.1935581,-0.31307554
CDH16,FOLH1,NOT,18,0.0,0.0,0.00023694373,0.0,0.03448276,0.3154775,kidney,kidney epithelial cell,0.3154775,kidney,kidney epithelial cell,0.0,-0.3154775
FOLH1,CD46,NOT,18,0.0,0.019202441,0.0375621,0.013250245,0.19555557,0.33516115,small intestine,enterocyte of epithelium proper of duodenum,0.33516115,small intestine,enterocyte of epithelium proper of duodenum,0.005952196,-0.3159587
CDH16,TMPRSS2,NOT,18,0.0,0.0,0.0,0.0,0.0051020407,0.3170942,kidney,kidney epithelial cell,0.3170942,kidney,kidney epithelial cell,0.0,-0.3170942
ERBB2,MME,NOT,18,0.16745417416095734,0.31873018,0.31174278,0.19778469,0.43471074,0.63653845,lung,respiratory goblet cell,0.63653845,lung,respiratory goblet cell,0.12094548,-0.31780827
CDH16,CD276,NOT,18,0.0,0.0,0.00013071895,0.0,0.03448276,0.32399225,kidney,kidney epithelial cell,0.32399225,kidney,kidney epithelial cell,0.0,-0.32399225
STEAP4,CD276,NOT,18,0.38982153236865996,0.5085659,0.50921965,0.23575167,0.56888884,0.8344045,heart,pericyte,0.8344045,heart,pericyte,0.2728142,-0.32583863
HPN,CDH1,NOT,18,0.047353535890579224,0.10025029,0.13113096,0.03545199,0.24888888,0.42789394,kidney,kidney epithelial cell,0.42789394,kidney,kidney epithelial cell,0.064798295,-0.32764363
PSCA,TMPRSS2,NOT,18,0.0,0.0021325015,0.018038025,0.04275158,0.16528925,0.3298077,lung,respiratory goblet cell,0.3298077,lung,respiratory goblet cell,-0.04061908,-0.3276752
CDH16,SLC45A3,NOT,18,0.0,0.0,0.00013071895,0.0,0.03448276,0.33110586,kidney,kidney epithelial cell,0.33110586,kidney,kidney epithelial cell,0.0,-0.33110586
CDH16,TACSTD2,NOT,18,0.0,0.0,0.0,0.0,0.0,0.33175254,kidney,kidney epithelial cell,0.33175254,kidney,kidney epithelial cell,0.0,-0.33175254
CDH16,MUC1,NOT,18,0.0,0.0,0.00017781698,0.0,0.03448276,0.33272257,kidney,kidney epithelial cell,0.33272257,kidney,kidney epithelial cell,0.0,-0.33272257
TMEFF2,HPN,NOT,18,0.009369039535522462,0.069326505,0.07529684,0.017485604,0.2977778,0.40384614,heart,mesothelial cell,0.40384614,heart,mesothelial cell,0.0518409,-0.33451962
PSCA,CD46,NOT,18,0.0,0.0,0.010287534,0.027698867,0.09002499,0.33541536,stomach,epithelial cell,0.33541536,stomach,epithelial cell,-0.027698867,-0.33541536
EPCAM,MME,NOT,18,0.41323663890361784,0.6639216,0.62201625,0.3845704,0.5481852,1.0,large intestine,paneth cell of colon,1.0,large intestine,paneth cell of colon,0.2793512,-0.3360784
CDH16,TMEFF2,NOT,18,0.0,0.0,0.00013071895,0.0,0.03448276,0.33703387,kidney,kidney epithelial cell,0.33703387,kidney,kidney epithelial cell,0.0,-0.33703387
CDH16,NECTIN4,NOT,18,0.0,0.0,0.00020231114,0.0,0.03448276,0.3378961,kidney,kidney epithelial cell,0.3378961,kidney,kidney epithelial cell,0.0,-0.3378961
CDH16,CD70,NOT,18,0.0,0.0,0.00030853593,0.0,0.03448276,0.3380039,kidney,kidney epithelial cell,0.3380039,kidney,kidney epithelial cell,0.0,-0.3380039
CDH16,STEAP4,NOT,18,0.0,0.0,0.00013071895,0.0,0.03448276,0.33821946,kidney,kidney epithelial cell,0.33821946,kidney,kidney epithelial cell,0.0,-0.33821946
CDH16,DLL3,NOT,18,0.0,0.0,0.00030853593,0.0,0.03448276,0.33832723,kidney,kidney epithelial cell,0.33832723,kidney,kidney epithelial cell,0.0,-0.33832723
CDH16,CEACAM5,NOT,18,0.0,0.0,0.00030853593,0.0,0.03448276,0.33843502,kidney,kidney epithelial cell,0.33843502,kidney,kidney epithelial cell,0.0,-0.33843502
CDH16,KLK3,NOT,18,0.0,0.0,0.00013071895,0.0,0.0033726813,0.3385428,kidney,kidney epithelial cell,0.3385428,kidney,kidney epithelial cell,0.0,-0.3385428
CDH16,GRPR,NOT,18,0.0,0.0,0.00030853593,0.0,0.03448276,0.3385428,kidney,kidney epithelial cell,0.3385428,kidney,kidney epithelial cell,0.0,-0.3385428
CDH16,KLK2,NOT,18,0.0,0.0,0.00013071895,0.0,0.0033726813,0.33865058,kidney,kidney epithelial cell,0.33865058,kidney,kidney epithelial cell,0.0,-0.33865058
CDH16,MSLN,NOT,18,0.0,0.0,0.00030853593,0.0,0.03448276,0.33875835,kidney,kidney epithelial cell,0.33875835,kidney,kidney epithelial cell,0.0,-0.33875835
CDH16,PSCA,NOT,18,0.0,0.0,0.00030853593,0.0,0.03448276,0.33875835,kidney,kidney epithelial cell,0.33875835,kidney,kidney epithelial cell,0.0,-0.33875835
TMEFF2,STEAP4,NOT,18,0.011180296540260317,0.058080822,0.05998363,0.009840601,0.124444455,0.3974359,heart,mesothelial cell,0.3974359,heart,mesothelial cell,0.048240222,-0.33935508
CEACAM5,CDH1,NOT,18,0.0,0.0,0.0,0.0,0.012569833,0.3396437,large intestine,enterocyte of epithelium of large intestine,0.3396437,large intestine,enterocyte of epithelium of large intestine,0.0,-0.3396437
EPCAM,NECTIN4,NOT,18,0.432187020778656,0.6430769,0.6215856,0.4313035,0.62825274,0.98486954,small intestine,enterocyte of epithelium proper of ileum,0.98486954,small intestine,enterocyte of epithelium proper of ileum,0.2117734,-0.34179264
PSCA,EPCAM,NOT,18,0.0,0.009858202,0.015985988,0.038114317,0.10280633,0.3516552,stomach,epithelial cell,0.3516552,stomach,epithelial cell,-0.028256115,-0.341797
CD70,ADAM9,NOT,18,0.0,0.0,0.0007122507,0.0,0.003717472,0.34782606,bladder organ,regulatory T cell,0.34782606,bladder organ,regulatory T cell,0.0,-0.34782606
EPCAM,CD276,NOT,18,0.518135404586792,0.6157731,0.6096618,0.49971047,0.6359375,0.96428573,large intestine,intestinal crypt stem cell of colon,0.96428573,large intestine,intestinal crypt stem cell of colon,0.11606261,-0.34851265
CD276,PSCA,NOT,18,0.10722562521696091,0.2150072,0.20485872,0.083693415,0.14942528,0.56435645,uterus,myofibroblast cell,0.56435645,uterus,myofibroblast cell,0.13131379,-0.34934926
TMEFF2,CDH1,NOT,18,0.024091321974992752,0.047782805,0.08536267,0.007981865,0.4,0.3974359,heart,mesothelial cell,0.3974359,heart,mesothelial cell,0.039800942,-0.3496531
CD276,CD46,NOT,18,0.0,0.0041611567,0.009479706,0.017142728,0.052044615,0.35536987,skin of body,fibroblast,0.35536987,skin of body,fibroblast,-0.012981571,-0.35120872
STEAP4,MUC1,NOT,18,0.47565517723560335,0.6480423,0.6518481,0.1551117,0.6355555,1.0,small intestine,pericyte,1.0,small intestine,pericyte,0.49293062,-0.35195768
CD276,NECTIN4,NOT,18,0.11573529690504075,0.19101244,0.19560094,0.07733375,0.13754648,0.5445545,uterus,myofibroblast cell,0.5445545,uterus,myofibroblast cell,0.113678694,-0.35354203
TACSTD2,ADAM9,NOT,18,0.1683183252811432,0.2985648,0.28588378,0.47457564,0.5779383,0.6546392,tongue,T cell,0.6546392,tongue,T cell,-0.17601085,-0.3560744
SLC45A3,HPN,NOT,18,0.09391878247261048,0.2525253,0.25900543,0.13192242,0.4290429,0.6097561,blood,basophil,0.6097561,blood,basophil,0.120602876,-0.3572308
STEAP2,CD46,NOT,18,0.0,0.033723503,0.05651594,0.07637783,0.26222223,0.3917526,pancreas,fibroblast,0.3917526,pancreas,fibroblast,-0.042654328,-0.3580291
CD70,PSCA,NOT,18,0.0,0.0,0.0017846448,0.0,0.006849315,0.36,uterus,B cell,0.36,uterus,B cell,0.0,-0.36
TACSTD2,MME,NOT,18,0.41297590732574463,0.61439884,0.607325,0.55206895,0.71324867,0.9770719,eye,corneal epithelial cell,0.9770719,eye,corneal epithelial cell,0.06232989,-0.36267304
TMPRSS2,CD46,NOT,18,0.0,0.035769343,0.05418464,0.07359331,0.20444447,0.4,colon,"BEST4+ intestinal epithelial cell, human",0.4,colon,"BEST4+ intestinal epithelial cell, human",-0.037823968,-0.36423066
TACSTD2,ERBB2,NOT,18,0.22155553698539734,0.4466575,0.42595214,0.4535602,0.6424682,0.81294966,tongue,monocyte,0.81294966,tongue,monocyte,-0.0069026947,-0.36629215
HPN,CD276,NOT,18,0.3231351524591446,0.4465812,0.4443854,0.08953263,0.32,0.8130564,liver,hepatocyte,0.8130564,liver,hepatocyte,0.35704857,-0.3664752
ERBB2,TMEFF2,NOT,18,0.08992843329906465,0.24725273,0.29366124,0.35510308,0.5889146,0.61538464,lung,respiratory goblet cell,0.61538464,lung,respiratory goblet cell,-0.10785034,-0.3681319
TMEFF2,CD46,NOT,18,0.0,0.016894791,0.023651911,0.0015530242,0.16,0.38518518,endocrine gland,neuro-medullary thymic epithelial cell,0.38518518,endocrine gland,neuro-medullary thymic epithelial cell,0.015341767,-0.3682904
ADAM9,MUC1,NOT,18,0.42923079431056976,0.538514,0.54491353,0.19109592,0.38666666,0.90789473,skin of body,Langerhans cell,0.90789473,skin of body,Langerhans cell,0.3474181,-0.3693807
TACSTD2,CD276,NOT,18,0.4891388833522797,0.5878011,0.6026801,0.65894014,0.7495463,0.95772135,tongue,stratified squamous epithelial cell,0.95772135,tongue,stratified squamous epithelial cell,-0.07113904,-0.36992025
CDH1,PSCA,NOT,18,0.30971428453922273,0.5843328,0.55808216,0.32028872,0.4712644,0.95454544,colon,paneth cell of colon,0.95454544,colon,paneth cell of colon,0.2640441,-0.3702126
CD70,CDH1,NOT,18,0.0,0.0,0.0,0.0,0.0034246575,0.37396693,bladder organ,B cell,0.37396693,bladder organ,B cell,0.0,-0.37396693
